14.103.78.102,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
14.18.114.170,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
143.198.65.165,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
144.2.91.96,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
144.31.152.46,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
144.31.224.193,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
144.48.8.86,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
146.148.10.183,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
150.109.254.65,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
151.115.164.231,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
152.32.132.28,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
152.53.195.231,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
154.210.208.250,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
156.227.232.239,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
157.20.215.123,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
158.173.67.12,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
159.223.196.179,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
159.89.2.106,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
160.119.249.227,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
160.191.89.7,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
161.132.38.88,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
161.35.98.97,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
161.97.66.49,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
162.243.102.84,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
164.164.197.148,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
164.90.175.206,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
165.154.224.129,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
165.154.52.159,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
165.22.28.112,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
167.172.64.25,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
167.99.84.148,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
168.144.79.32,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
168.144.88.210,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.176.146,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.180.149,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.182.74,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.186.56,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.191.213,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.194.157,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.195.165,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.197.49,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.197.57,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.198.171,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.199.134,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.231.199.189,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.243.148.18,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.243.149.139,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.243.149.96,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.243.150.172,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.243.150.236,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
171.243.151.49,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
178.104.220.57,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
178.128.121.17,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
178.175.167.17,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
178.20.210.186,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
178.62.100.247,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
178.62.72.77,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
180.165.29.129,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
180.76.175.142,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
181.104.43.225,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
18.144.86.189,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
183.98.76.106,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
185.100.212.141,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
185.139.5.208,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
185.156.42.141,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
185.156.42.211,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
185.156.43.181,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
185.178.47.173,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
185.187.169.10,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
185.242.3.211,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
185.67.3.40,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
186.211.108.46,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
189.124.32.91,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
190.123.65.197,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
190.2.135.111,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
193.142.146.230,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
193.169.241.19,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
193.233.127.72,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
193.32.162.82,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
194.102.185.109,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
194.28.87.177,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
200.76.169.34,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
200.89.69.247,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
202.162.33.222,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
202.163.119.84,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
202.165.15.88,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
202.69.169.162,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
203.171.18.62,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
205.254.166.227,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
210.116.111.28,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
210.16.103.246,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
211.37.174.180,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
212.227.13.69,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
212.227.146.182,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
213.209.159.56,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
213.6.38.18,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
217.154.10.47,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
217.154.92.76,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
217.160.162.192,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
217.160.172.90,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
218.250.28.248,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
222.108.39.109,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
2.26.0.198,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
23.175.145.234,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.0.43,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.1.152,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.1.69,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.2.106,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.2.88,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.3.14,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.40.209,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.40.53,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.40.99,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.41.138,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.42.177,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.4.30,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.43.128,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.43.239,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.44.129,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.44.185,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.45.243,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.46.17,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.46.194,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.46.216,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.47.210,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.47.52,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.5.212,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.5.46,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.6.126,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.6.37,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.6.50,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
27.79.7.22,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
31.57.129.10,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
31.59.44.31,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.118.255.39,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.140.15.108,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.140.156.133,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.140.239.78,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.140.57.124,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.140.6.40,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.140.69.206,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.140.77.166,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.140.84.143,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.14.107.181,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.14.124.6,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.14.127.78,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.14.26.70,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.14.75.153,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.14.94.132,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.156.40.32,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.173.87.191,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.22.123.154,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.22.170.134,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.22.170.190,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.22.181.240,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.22.191.207,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.22.206.213,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.22.216.80,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.22.219.80,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.22.231.214,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.22.249.41,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.34.133.200,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.34.138.170,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.34.143.81,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.34.151.129,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.34.159.97,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.34.160.10,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.34.163.200,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.34.166.170,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.34.172.120,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.131.179,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.135.188,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.13.53,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.139.2,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.142.34,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.185.18,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.220.109,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.22.65,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.232.134,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.29.170,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.33.18,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.38.155,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.5.115,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.6.243,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.38.64.123,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.52.128.71,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.52.170.246,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.52.188.21,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.52.204.179,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.52.208.122,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.52.221.98,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.131.93,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.138.146,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.140.122,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.141.182,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.155.90,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.183.148,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.189.10,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.196.43,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.202.156,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.203.236,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.229.179,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.229.18,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.230.152,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.242.36,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.53.250.34,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.117.51,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.125.18,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.130.149,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.141.86,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.148.105,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.161.219,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.180.175,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.184.76,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.196.33,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.199.99,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.215.103,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.215.139,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.224.182,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.231.139,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.232.201,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.244.188,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.2.5,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.34.27,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.44.251,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.62.68.19,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
